date,iso3,country_name,commodity,conflict_intensity,freight_volatility,export_restriction_sentiment,price_shock,weather_risk
2025-12-22,CHN,China,Corn,0.2423,0.2707,0.1986,0.6248,0.3497
2025-12-22,MNG,Mongolia,Wheat,0.1179,0.3724,0.3891,0.2971,0.2295
2025-12-22,MNG,Mongolia,Rice,0.1578,0.3622,0.281,0.6625,0.674
2025-12-22,MNG,Mongolia,Corn,0.2009,0.5367,0.6074,0.5017,0.4729
2025-12-22,JPN,Japan,Wheat,0.4693,0.3039,0.121,0.2578,0.6764
2025-12-22,JPN,Japan,Rice,0.2943,0.3578,0.5582,0.6606,0.3442
2025-12-22,JPN,Japan,Corn,0.1474,0.2802,0.6193,0.3311,0.5437
2025-12-22,KOR,South Korea,Wheat,0.4332,0.3478,0.6133,0.4833,0.2095
2025-12-22,KOR,South Korea,Rice,0.0699,0.3627,0.5554,0.5123,0.4409
2025-12-22,KOR,South Korea,Corn,0.2447,0.2316,0.3638,0.6776,0.3193
2025-12-22,PRK,North Korea,Wheat,0.071,0.5868,0.596,0.484,0.6302
2025-12-22,PRK,North Korea,Rice,0.4371,0.338,0.2954,0.3528,0.6597
2025-12-22,PRK,North Korea,Corn,0.2795,0.2479,0.2684,0.4974,0.5618
2025-12-22,IDN,Indonesia,Wheat,0.3995,0.5976,0.2673,0.2172,0.3736
2025-12-22,IDN,Indonesia,Rice,0.0093,0.4767,0.4068,0.3335,0.224
2025-12-22,IDN,Indonesia,Corn,0,0.3012,0.3251,0.4043,0.4853
2025-12-22,PHL,Philippines,Wheat,0.0466,0.484,0.6444,0.4768,0.4374
2025-12-22,PHL,Philippines,Rice,0.2037,0.5176,0.2118,0.488,0.3462
2025-12-22,PHL,Philippines,Corn,0.3291,0.2355,0.5097,0.2639,0.6558
2025-12-22,VNM,Vietnam,Wheat,0.174,0.3849,0.3341,0.6313,0.2458
2025-12-22,VNM,Vietnam,Rice,0.4236,0.5261,0.1163,0.2305,0.2119
2025-12-22,VNM,Vietnam,Corn,0.3123,0.3727,0.5413,0.2326,0.4759
2025-12-22,THA,Thailand,Wheat,0.151,0.2596,0.6467,0.6491,0.6066
2025-12-22,THA,Thailand,Rice,0.1659,0.3384,0.1318,0.2163,0.6689
2025-12-22,THA,Thailand,Corn,0.3106,0.3876,0.1704,0.4246,0.672
2025-12-22,MMR,Myanmar,Wheat,0.1485,0.3172,0.5663,0.4874,0.6474
2025-12-22,MMR,Myanmar,Rice,0.3334,0.3032,0.1715,0.33,0.3192
2025-12-22,MMR,Myanmar,Corn,0.299,0.296,0.2354,0.2966,0.5273
2025-12-22,MYS,Malaysia,Wheat,0.3424,0.6319,0.1499,0.3743,0.4913
2025-12-22,MYS,Malaysia,Rice,0.177,0.7032,0.5163,0.5297,0.6779
2025-12-22,MYS,Malaysia,Corn,0.3022,0.4765,0.4478,0.2396,0.3555
2025-12-22,SGP,Singapore,Wheat,0.008,0.687,0.2554,0.4233,0.3364
2025-12-22,SGP,Singapore,Rice,0.0649,0.406,0.2874,0.4484,0.43
2025-12-22,SGP,Singapore,Corn,0.182,0.4031,0.559,0.3259,0.3531
2025-12-22,AUS,Australia,Wheat,0.2608,0.6387,0.1268,0.3456,0.3148
2025-12-22,AUS,Australia,Rice,0.4077,0.7159,0.4208,0.3331,0.7034
2025-12-22,AUS,Australia,Corn,0.0997,0.7008,0.5434,0.5661,0.6472
2025-12-22,NZL,New Zealand,Wheat,0.2448,0.6473,0.4902,0.4482,0.6645
2025-12-22,NZL,New Zealand,Rice,0.1552,0.4374,0.3269,0.5883,0.6386
2025-12-22,NZL,New Zealand,Corn,0.2681,0.3181,0.2555,0.628,0.2725
2025-12-22,PNG,Papua New Guinea,Wheat,0.37,0.5238,0.5365,0.6107,0.6478
2025-12-22,PNG,Papua New Guinea,Rice,0.1188,0.5202,0.1177,0.3828,0.3361
2025-12-22,PNG,Papua New Guinea,Corn,0.1471,0.3899,0.2781,0.4274,0.6308
2025-12-22,LKA,Sri Lanka,Wheat,0.3436,0.5794,0.1766,0.5673,0.2734
2025-12-22,LKA,Sri Lanka,Rice,0.0674,0.4726,0.5417,0.6008,0.6784
2025-12-22,LKA,Sri Lanka,Corn,0,0.2346,0.4296,0.5019,0.5154
2025-12-22,NPL,Nepal,Wheat,0.3471,0.3691,0.2173,0.2938,0.4896
2025-12-22,NPL,Nepal,Rice,0.224,0.2671,0.213,0.2525,0.358
2025-12-22,NPL,Nepal,Corn,0.4382,0.3788,0.3777,0.6659,0.4038
2025-12-22,AFG,Afghanistan,Wheat,0.2234,0.3995,0.4894,0.2299,0.566
2025-12-22,AFG,Afghanistan,Rice,0.042,0.2828,0.5452,0.6165,0.2152
2025-12-22,AFG,Afghanistan,Corn,0.2496,0.4846,0.2597,0.4358,0.3555
2025-12-22,UZB,Uzbekistan,Wheat,0.2291,0.7218,0.1531,0.3719,0.2206
2025-12-22,UZB,Uzbekistan,Rice,0.2481,0.4615,0.6447,0.3353,0.5339
2025-12-22,UZB,Uzbekistan,Corn,0.4652,0.4628,0.2637,0.6349,0.21
2025-12-22,TKM,Turkmenistan,Wheat,0.1907,0.55,0.2082,0.2327,0.2914
2025-12-22,TKM,Turkmenistan,Rice,0.0459,0.3069,0.4173,0.2083,0.2887
2025-12-22,TKM,Turkmenistan,Corn,0.1857,0.2865,0.4305,0.4651,0.4463
2025-12-22,KGZ,Kyrgyzstan,Wheat,0.2821,0.4532,0.1552,0.5459,0.5794
2025-12-22,KGZ,Kyrgyzstan,Rice,0.377,0.3159,0.1341,0.4082,0.3164
2025-12-22,KGZ,Kyrgyzstan,Corn,0.1147,0.4902,0.1797,0.6707,0.4384
2025-12-22,TJK,Tajikistan,Wheat,0.4066,0.4853,0.2423,0.6128,0.2182
2025-12-22,TJK,Tajikistan,Rice,0.435,0.6333,0.1511,0.5206,0.3957
2025-12-22,TJK,Tajikistan,Corn,0.2007,0.3948,0.6471,0.22,0.2455
2025-12-22,ARE,UAE,Wheat,0.4474,0.2413,0.1823,0.637,0.4816
2025-12-22,ARE,UAE,Rice,0.2676,0.2689,0.6421,0.4452,0.2167
2025-12-22,ARE,UAE,Corn,0.0071,0.4211,0.3483,0.5138,0.6527
2025-12-22,QAT,Qatar,Wheat,0.199,0.5641,0.5326,0.283,0.5349
2025-12-22,QAT,Qatar,Rice,0.4416,0.685,0.5433,0.2034,0.6887
2025-12-22,QAT,Qatar,Corn,0.0565,0.669,0.2265,0.3299,0.308
2025-12-22,KWT,Kuwait,Wheat,0.3657,0.6761,0.3335,0.3224,0.6196
2025-12-22,KWT,Kuwait,Rice,0.0077,0.6191,0.6474,0.6722,0.2549
2025-12-22,KWT,Kuwait,Corn,0.2068,0.5511,0.2326,0.692,0.4817
2025-12-22,OMN,Oman,Wheat,0.1191,0.3546,0.4743,0.2364,0.316
2025-12-22,OMN,Oman,Rice,0.3383,0.2323,0.1121,0.2208,0.5702
2025-12-22,OMN,Oman,Corn,0.1796,0.4167,0.58,0.5226,0.5992
2025-12-22,YEM,Yemen,Wheat,0.3127,0.3584,0.363,0.6846,0.4449
2025-12-22,YEM,Yemen,Rice,0.1715,0.3364,0.1597,0.5982,0.223
2025-12-22,YEM,Yemen,Corn,0.4228,0.4076,0.2536,0.4127,0.4202
2025-12-22,BOL,Bolivia,Wheat,0.2879,0.345,0.572,0.4915,0.3253
2025-12-22,BOL,Bolivia,Rice,0.1109,0.7025,0.5172,0.358,0.62
2025-12-22,BOL,Bolivia,Corn,0.2187,0.6412,0.3886,0.2274,0.3712
2025-12-22,PRY,Paraguay,Wheat,0.4476,0.6944,0.4899,0.6459,0.2903
2025-12-22,PRY,Paraguay,Rice,0.3278,0.6082,0.6285,0.6215,0.4505
2025-12-22,PRY,Paraguay,Corn,0.3793,0.246,0.131,0.3236,0.2955
2025-12-22,URY,Uruguay,Wheat,0.3412,0.4302,0.5933,0.5818,0.3158
2025-12-22,URY,Uruguay,Rice,0.0168,0.3893,0.3507,0.3279,0.2174
2025-12-22,URY,Uruguay,Corn,0.3784,0.5355,0.6513,0.4273,0.5737
2025-12-22,GTM,Guatemala,Wheat,0.3397,0.6491,0.3171,0.2915,0.5591
2025-12-22,GTM,Guatemala,Rice,0.039,0.4014,0.4792,0.4803,0.4109
2025-12-22,GTM,Guatemala,Corn,0.1815,0.3564,0.3694,0.3222,0.3945
2025-12-22,HND,Honduras,Wheat,0.3291,0.6614,0.533,0.4231,0.2641
2025-12-22,HND,Honduras,Rice,0.1653,0.2667,0.5267,0.3857,0.2982
2025-12-22,HND,Honduras,Corn,0.3542,0.5338,0.2728,0.268,0.3107
2025-12-22,SLV,El Salvador,Wheat,0.4113,0.2872,0.4506,0.4833,0.3853
2025-12-22,SLV,El Salvador,Rice,0.034,0.4622,0.3013,0.2828,0.4719
2025-12-22,SLV,El Salvador,Corn,0.0809,0.5433,0.5501,0.4937,0.4215
2025-12-22,NIC,Nicaragua,Wheat,0.078,0.4133,0.3271,0.3325,0.6995
2025-12-22,NIC,Nicaragua,Rice,0.1366,0.3996,0.1681,0.5292,0.2689
2025-12-22,NIC,Nicaragua,Corn,0.4101,0.3565,0.176,0.6547,0.393
2025-12-22,CRI,Costa Rica,Wheat,0.0472,0.443,0.6172,0.6816,0.6266
2025-12-22,CRI,Costa Rica,Rice,0.0774,0.4112,0.3271,0.5155,0.3342
2025-12-22,CRI,Costa Rica,Corn,0.3547,0.3444,0.3533,0.2777,0.2592
2025-12-22,PAN,Panama,Wheat,0.1935,0.4521,0.188,0.3158,0.2486
2025-12-22,PAN,Panama,Rice,0,0.3265,0.2091,0.2807,0.3653
2025-12-22,PAN,Panama,Corn,0.1376,0.3598,0.4828,0.5363,0.393
2025-12-22,CUB,Cuba,Wheat,0.069,0.4195,0.152,0.4022,0.4579
2025-12-22,CUB,Cuba,Rice,0.2523,0.3318,0.4222,0.2398,0.2707
2025-12-22,CUB,Cuba,Corn,0.4094,0.6974,0.275,0.2936,0.4771
2025-12-22,DOM,Dominican Republic,Wheat,0.4164,0.2306,0.4851,0.4838,0.365
2025-12-22,DOM,Dominican Republic,Rice,0.0686,0.4758,0.1911,0.4856,0.2486
2025-12-22,DOM,Dominican Republic,Corn,0.3987,0.6142,0.5744,0.2685,0.3818
2025-12-22,HTI,Haiti,Wheat,0.3842,0.398,0.341,0.6218,0.5469
2025-12-22,HTI,Haiti,Rice,0.0295,0.4602,0.3592,0.2881,0.6173
2025-12-22,HTI,Haiti,Corn,0.0773,0.5709,0.3009,0.6414,0.4659
2025-12-22,JAM,Jamaica,Wheat,0.134,0.6318,0.2294,0.3817,0.2789
2025-12-22,JAM,Jamaica,Rice,0.0672,0.6594,0.4274,0.3515,0.3988
2025-12-22,JAM,Jamaica,Corn,0.0779,0.3995,0.1966,0.3106,0.6891
2025-12-22,TTO,Trinidad and Tobago,Wheat,0.0136,0.2982,0.4202,0.5001,0.6184
2025-12-22,TTO,Trinidad and Tobago,Rice,0.0448,0.3408,0.6094,0.3557,0.2097
2025-12-22,TTO,Trinidad and Tobago,Corn,0.3477,0.6027,0.6071,0.5881,0.4718
2025-12-22,BHS,Bahamas,Wheat,0.3951,0.3092,0.1498,0.3025,0.6404
2025-12-22,BHS,Bahamas,Rice,0.0322,0.7177,0.4806,0.393,0.545
2025-12-22,BHS,Bahamas,Corn,0.3277,0.4335,0.3429,0.4009,0.6132
2025-12-22,ISL,Iceland,Wheat,0.4772,0.3239,0.5095,0.4346,0.5495
2025-12-22,ISL,Iceland,Rice,0.1157,0.5387,0.4834,0.5562,0.4486
2025-12-22,ISL,Iceland,Corn,0.4686,0.5151,0.4485,0.2185,0.6787
2025-12-22,CHE,Switzerland,Wheat,0.2577,0.7024,0.4326,0.2433,0.4156
2025-12-22,CHE,Switzerland,Rice,0.4214,0.5797,0.4746,0.3471,0.2281
2025-12-22,CHE,Switzerland,Corn,0.4418,0.7004,0.4537,0.4278,0.4411
2025-12-22,AUT,Austria,Wheat,0.1886,0.4065,0.4525,0.5952,0.5666
2025-12-22,AUT,Austria,Rice,0.1883,0.4622,0.1865,0.6768,0.2098
2025-12-22,AUT,Austria,Corn,0.1789,0.4041,0.4041,0.2217,0.5047
2025-12-22,CZE,Czechia,Wheat,0.301,0.6072,0.3775,0.3515,0.6743
2025-12-22,CZE,Czechia,Rice,0.0967,0.6812,0.5881,0.4463,0.2703
2025-12-22,CZE,Czechia,Corn,0.4463,0.471,0.3267,0.2322,0.4025
2025-12-22,HUN,Hungary,Wheat,0.2211,0.3469,0.6334,0.4069,0.354
2025-12-22,HUN,Hungary,Rice,0.1224,0.4109,0.3229,0.6433,0.3337
2025-12-22,HUN,Hungary,Corn,0.2167,0.642,0.3124,0.3948,0.6553
2025-12-23,USA,United States of America,Wheat,0.1697,0.4903,0.6339,0.3037,0.4055
2025-12-23,USA,United States of America,Rice,0.1824,0.2372,0.605,0.3265,0.6075
2025-12-23,USA,United States of America,Corn,0.0796,0.3257,0.34,0.2186,0.3972
2025-12-23,CAN,Canada,Wheat,0.1319,0.4764,0.3033,0.2704,0.3922
2025-12-23,CAN,Canada,Rice,0.171,0.2955,0.1275,0.3123,0.2394
2025-12-23,CAN,Canada,Corn,0.5042,0.3584,0.2036,0.2502,0.5188
2025-12-23,MEX,Mexico,Wheat,0.1205,0.2443,0.3464,0.6621,0.6756
2025-12-23,MEX,Mexico,Rice,0.0377,0.3452,0.4206,0.5493,0.301
2025-12-23,MEX,Mexico,Corn,0.1763,0.4325,0.138,0.3575,0.3
2025-12-23,BRA,Brazil,Wheat,0.3612,0.3839,0.5366,0.235,0.2782
2025-12-23,BRA,Brazil,Rice,0,0.6666,0.1388,0.4125,0.3784
2025-12-23,BRA,Brazil,Corn,0.4235,0.3302,0.5626,0.5658,0.4448
2025-12-23,ARG,Argentina,Wheat,0.0892,0.6645,0.491,0.4747,0.6097
2025-12-23,ARG,Argentina,Rice,0.2137,0.4175,0.2618,0.4236,0.3852
2025-12-23,ARG,Argentina,Corn,0.2902,0.4979,0.3979,0.2283,0.2602
2025-12-23,CHL,Chile,Wheat,0.1739,0.3697,0.4255,0.4288,0.6961
2025-12-23,CHL,Chile,Rice,0.4205,0.3471,0.4967,0.608,0.3851
2025-12-23,CHL,Chile,Corn,0.1103,0.6298,0.2762,0.5139,0.3976
2025-12-23,PER,Peru,Wheat,0.204,0.4909,0.4621,0.235,0.6549
2025-12-23,PER,Peru,Rice,0.3827,0.5621,0.3683,0.2318,0.5745
2025-12-23,PER,Peru,Corn,0.0137,0.6775,0.2786,0.3665,0.4402
2025-12-23,COL,Colombia,Wheat,0.0377,0.2495,0.2781,0.3934,0.6891
2025-12-23,COL,Colombia,Rice,0.1648,0.248,0.5978,0.4201,0.6886
2025-12-23,COL,Colombia,Corn,0.2408,0.232,0.2277,0.4499,0.2396
2025-12-23,VEN,Venezuela,Wheat,0.177,0.561,0.378,0.2533,0.6335
2025-12-23,VEN,Venezuela,Rice,0.1718,0.721,0.6442,0.3563,0.701
2025-12-23,VEN,Venezuela,Corn,0.363,0.434,0.241,0.342,0.2974
2025-12-23,ECU,Ecuador,Wheat,0.1774,0.6427,0.2369,0.3031,0.4483
2025-12-23,ECU,Ecuador,Rice,0.1009,0.3418,0.208,0.2534,0.5006
2025-12-23,ECU,Ecuador,Corn,0.3256,0.3723,0.2623,0.4342,0.6118
2025-12-23,GBR,United Kingdom,Wheat,0.4674,0.267,0.3069,0.6277,0.6488
2025-12-23,GBR,United Kingdom,Rice,0.4482,0.6512,0.5462,0.5862,0.5106
2025-12-23,GBR,United Kingdom,Corn,0.3738,0.5408,0.4375,0.3682,0.3194
2025-12-23,FRA,France,Wheat,0.1592,0.7141,0.5634,0.2962,0.2439
2025-12-23,FRA,France,Rice,0.3609,0.2565,0.6322,0.3369,0.2321
2025-12-23,FRA,France,Corn,0.0893,0.4052,0.315,0.603,0.6186
2025-12-23,DEU,Germany,Wheat,0.3941,0.6939,0.3047,0.3768,0.661
2025-12-23,DEU,Germany,Rice,0.0816,0.4183,0.1786,0.2487,0.6307
2025-12-23,DEU,Germany,Corn,0.1656,0.555,0.3747,0.2729,0.5183
2025-12-23,ESP,Spain,Wheat,0.2734,0.6672,0.359,0.329,0.6397
2025-12-23,ESP,Spain,Rice,0.2379,0.6792,0.6257,0.2329,0.3441
2025-12-23,ESP,Spain,Corn,0.1779,0.6575,0.4929,0.5801,0.3262
2025-12-23,ITA,Italy,Wheat,0.4274,0.4618,0.2596,0.4594,0.2674
2025-12-23,ITA,Italy,Rice,0.45,0.3025,0.1828,0.6847,0.5784
2025-12-23,ITA,Italy,Corn,0.0771,0.4305,0.1785,0.4764,0.5331
2025-12-23,NLD,Netherlands,Wheat,0.2638,0.5506,0.4531,0.6402,0.3044
2025-12-23,NLD,Netherlands,Rice,0.2581,0.3819,0.4387,0.5622,0.389
2025-12-23,NLD,Netherlands,Corn,0.4152,0.3879,0.589,0.4557,0.3189
2025-12-23,BEL,Belgium,Wheat,0.1614,0.5728,0.6017,0.563,0.3829
2025-12-23,BEL,Belgium,Rice,0.4444,0.3336,0.2579,0.2327,0.5002
2025-12-23,BEL,Belgium,Corn,0.4816,0.5678,0.3075,0.6345,0.6181
2025-12-23,PRT,Portugal,Wheat,0.049,0.5432,0.4202,0.2775,0.5061
2025-12-23,PRT,Portugal,Rice,0.2038,0.2436,0.3625,0.4252,0.662
2025-12-23,PRT,Portugal,Corn,0.1723,0.2399,0.5213,0.5855,0.4966
2025-12-23,IRL,Ireland,Wheat,0.3838,0.5834,0.2798,0.3456,0.448
2025-12-23,IRL,Ireland,Rice,0.1489,0.6384,0.4219,0.6835,0.6765
2025-12-23,IRL,Ireland,Corn,0.165,0.5352,0.1681,0.4246,0.5104
2025-12-23,NOR,Norway,Wheat,0.4331,0.3258,0.4349,0.3576,0.641
2025-12-23,NOR,Norway,Rice,0.1156,0.3384,0.6194,0.6215,0.5448
2025-12-23,NOR,Norway,Corn,0.4929,0.7194,0.4132,0.4265,0.3579
2025-12-23,SWE,Sweden,Wheat,0.1438,0.6221,0.5421,0.219,0.47
2025-12-23,SWE,Sweden,Rice,0.1441,0.6887,0.5995,0.4504,0.2342
2025-12-23,SWE,Sweden,Corn,0.1533,0.2833,0.2704,0.4803,0.3869
2025-12-23,FIN,Finland,Wheat,0.1422,0.2553,0.6403,0.612,0.5711
2025-12-23,FIN,Finland,Rice,0.4215,0.4177,0.1758,0.6773,0.2412
2025-12-23,FIN,Finland,Corn,0.0851,0.3422,0.5735,0.5022,0.6211
2025-12-23,POL,Poland,Wheat,0.0776,0.2284,0.4257,0.4221,0.5368
2025-12-23,POL,Poland,Rice,0.3017,0.269,0.162,0.7025,0.4655
2025-12-23,POL,Poland,Corn,0.4015,0.3689,0.1924,0.5913,0.3181
2025-12-23,UKR,Ukraine,Wheat,0.2662,0.6295,0.2595,0.4917,0.4342
2025-12-23,UKR,Ukraine,Rice,0.2952,0.5572,0.1825,0.6615,0.2306
2025-12-23,UKR,Ukraine,Corn,0.4122,0.4177,0.5058,0.2929,0.2144
2025-12-23,ROU,Romania,Wheat,0.2615,0.2602,0.3498,0.5916,0.3784
2025-12-23,ROU,Romania,Rice,0.3171,0.6707,0.5433,0.5685,0.251
2025-12-23,ROU,Romania,Corn,0.1758,0.6841,0.5324,0.3696,0.4807
2025-12-23,GRC,Greece,Wheat,0.3253,0.264,0.5064,0.6099,0.428
2025-12-23,GRC,Greece,Rice,0.1784,0.2486,0.1169,0.3193,0.2629
2025-12-23,GRC,Greece,Corn,0.0384,0.6996,0.6441,0.6317,0.3413
2025-12-23,TUR,Turkey,Wheat,0.2261,0.6963,0.3227,0.579,0.5664
2025-12-23,TUR,Turkey,Rice,0.458,0.5203,0.4667,0.5115,0.6965
2025-12-23,TUR,Turkey,Corn,0.199,0.3037,0.2024,0.6703,0.5276
2025-12-23,RUS,Russia,Wheat,0.1684,0.3474,0.4423,0.4378,0.4142
2025-12-23,RUS,Russia,Rice,0.3396,0.297,0.439,0.2313,0.3505
2025-12-23,RUS,Russia,Corn,0.3353,0.433,0.5505,0.292,0.4707
2025-12-23,KAZ,Kazakhstan,Wheat,0.1736,0.546,0.3394,0.4735,0.2509
2025-12-23,KAZ,Kazakhstan,Rice,0.4648,0.4769,0.3596,0.6442,0.6998
2025-12-23,KAZ,Kazakhstan,Corn,0.4343,0.2485,0.3596,0.5919,0.6602
2025-12-23,SAU,Saudi Arabia,Wheat,0.3012,0.7036,0.4978,0.7002,0.3468
2025-12-23,SAU,Saudi Arabia,Rice,0.2694,0.4668,0.4581,0.7016,0.2289
2025-12-23,SAU,Saudi Arabia,Corn,0.0241,0.7119,0.2214,0.3481,0.3294
2025-12-23,IRN,Iran,Wheat,0.0601,0.7204,0.3188,0.4705,0.3359
2025-12-23,IRN,Iran,Rice,0.0264,0.3266,0.3191,0.6825,0.4291
2025-12-23,IRN,Iran,Corn,0.2651,0.5484,0.2013,0.5858,0.2323
2025-12-23,IRQ,Iraq,Wheat,0.4777,0.6648,0.5426,0.3288,0.3488
2025-12-23,IRQ,Iraq,Rice,0.3442,0.4969,0.5921,0.6289,0.5138
2025-12-23,IRQ,Iraq,Corn,0.2954,0.7085,0.5691,0.5867,0.4134
2025-12-23,ISR,Israel,Wheat,0.2889,0.336,0.3334,0.2144,0.5728
2025-12-23,ISR,Israel,Rice,0.0477,0.2705,0.5756,0.6294,0.6835
2025-12-23,ISR,Israel,Corn,0.4181,0.2346,0.2234,0.5348,0.6642
2025-12-23,EGY,Egypt,Wheat,0.4273,0.3165,0.1519,0.4929,0.372
2025-12-23,EGY,Egypt,Rice,0.3299,0.6036,0.4751,0.6094,0.6263
2025-12-23,EGY,Egypt,Corn,0.3063,0.4831,0.3789,0.6452,0.5858
2025-12-23,DZA,Algeria,Wheat,0.3411,0.6713,0.3343,0.5264,0.2297
2025-12-23,DZA,Algeria,Rice,0.1571,0.262,0.2973,0.3035,0.4495
2025-12-23,DZA,Algeria,Corn,0.1431,0.5873,0.1827,0.5878,0.4411
2025-12-23,MAR,Morocco,Wheat,0.2866,0.4088,0.1259,0.5751,0.5855
2025-12-23,MAR,Morocco,Rice,0.3708,0.6233,0.3786,0.7011,0.3444
2025-12-23,MAR,Morocco,Corn,0.3374,0.2988,0.6426,0.3728,0.6621
2025-12-23,NGA,Nigeria,Wheat,0.1207,0.5195,0.2914,0.3451,0.328
2025-12-23,NGA,Nigeria,Rice,0.3113,0.423,0.6226,0.2247,0.5244
2025-12-23,NGA,Nigeria,Corn,0.3506,0.5606,0.6413,0.6135,0.4924
2025-12-23,ETH,Ethiopia,Wheat,0.4086,0.6937,0.2324,0.5101,0.2479
2025-12-23,ETH,Ethiopia,Rice,0.4871,0.4038,0.6009,0.5622,0.4652
2025-12-23,ETH,Ethiopia,Corn,0.1617,0.2516,0.5102,0.6897,0.2703
2025-12-23,KEN,Kenya,Wheat,0.2052,0.6534,0.3853,0.4986,0.5863
2025-12-23,KEN,Kenya,Rice,0.1274,0.2898,0.2337,0.2547,0.6195
2025-12-23,KEN,Kenya,Corn,0.2394,0.4688,0.5619,0.2637,0.6462
2025-12-23,ZAF,South Africa,Wheat,0.3027,0.5503,0.4108,0.6638,0.6422
2025-12-23,ZAF,South Africa,Rice,0.0783,0.3279,0.1361,0.3328,0.6284
2025-12-23,ZAF,South Africa,Corn,0.179,0.5005,0.2695,0.4652,0.5657
2025-12-23,SDN,Sudan,Wheat,0.4575,0.5542,0.5294,0.4907,0.6726
2025-12-23,SDN,Sudan,Rice,0.3514,0.3317,0.1858,0.268,0.6173
2025-12-23,SDN,Sudan,Corn,0.2228,0.6644,0.3469,0.4275,0.5768
2025-12-23,TZA,Tanzania,Wheat,0.346,0.6425,0.1488,0.2182,0.2864
2025-12-23,TZA,Tanzania,Rice,0,0.2548,0.5044,0.3895,0.3113
2025-12-23,TZA,Tanzania,Corn,0.1256,0.6602,0.6044,0.3465,0.6071
2025-12-23,UGA,Uganda,Wheat,0.2949,0.2442,0.3739,0.6219,0.6907
2025-12-23,UGA,Uganda,Rice,0.3357,0.4364,0.1126,0.4838,0.4352
2025-12-23,UGA,Uganda,Corn,0,0.2891,0.439,0.2578,0.4276
2025-12-23,GHA,Ghana,Wheat,0.4219,0.6731,0.245,0.6256,0.2081
2025-12-23,GHA,Ghana,Rice,0.1238,0.4265,0.3817,0.5574,0.6891
2025-12-23,GHA,Ghana,Corn,0.2693,0.485,0.157,0.6477,0.5081
2025-12-23,CIV,Cote d'Ivoire,Wheat,0.1835,0.4686,0.1814,0.4319,0.4254
2025-12-23,CIV,Cote d'Ivoire,Rice,0.3277,0.5202,0.2313,0.4939,0.357
2025-12-23,CIV,Cote d'Ivoire,Corn,0.2172,0.4314,0.622,0.6901,0.3211
2025-12-23,SEN,Senegal,Wheat,0.3921,0.345,0.1282,0.6905,0.3896
2025-12-23,SEN,Senegal,Rice,0.0483,0.5325,0.2187,0.6631,0.334
2025-12-23,SEN,Senegal,Corn,0.2786,0.4153,0.3864,0.584,0.2395
2025-12-23,MLI,Mali,Wheat,0.4178,0.4138,0.2307,0.4447,0.5085
2025-12-23,MLI,Mali,Rice,0.2574,0.7173,0.3795,0.3211,0.3253
2025-12-23,MLI,Mali,Corn,0.0282,0.6477,0.3731,0.6109,0.2196
2025-12-23,NER,Niger,Wheat,0.2345,0.3358,0.3501,0.2439,0.4575
2025-12-23,NER,Niger,Rice,0.0716,0.3894,0.2058,0.5092,0.3042
2025-12-23,NER,Niger,Corn,0.1976,0.5902,0.1385,0.2494,0.5394
2025-12-23,CMR,Cameroon,Wheat,0.0578,0.4719,0.2893,0.3143,0.2543
2025-12-23,CMR,Cameroon,Rice,0.3138,0.2452,0.376,0.4415,0.5477
2025-12-23,CMR,Cameroon,Corn,0.3815,0.6948,0.2378,0.5968,0.6245
2025-12-23,COD,DR Congo,Wheat,0.1261,0.4348,0.5015,0.426,0.3227
2025-12-23,COD,DR Congo,Rice,0.2362,0.704,0.2059,0.2139,0.6729
2025-12-23,COD,DR Congo,Corn,0.253,0.5149,0.3081,0.7011,0.4836
2025-12-23,IND,India,Wheat,0.1705,0.6572,0.1901,0.2253,0.6929
2025-12-23,IND,India,Rice,0.2973,0.2953,0.3151,0.5612,0.4418
2025-12-23,IND,India,Corn,0.4106,0.3448,0.6236,0.2536,0.2144
2025-12-23,PAK,Pakistan,Wheat,0.043,0.5477,0.1964,0.504,0.6686
2025-12-23,PAK,Pakistan,Rice,0.3875,0.3216,0.1408,0.3252,0.7
2025-12-23,PAK,Pakistan,Corn,0.1523,0.5071,0.5118,0.4592,0.2415
2025-12-23,BGD,Bangladesh,Wheat,0.0399,0.5903,0.4164,0.2579,0.3334
2025-12-23,BGD,Bangladesh,Rice,0.4306,0.4998,0.2007,0.2693,0.3343
2025-12-23,BGD,Bangladesh,Corn,0.2366,0.6172,0.4168,0.5341,0.5889
2025-12-23,CHN,China,Wheat,0.1396,0.5202,0.1685,0.5525,0.4118
2025-12-23,CHN,China,Rice,0.3017,0.5357,0.6024,0.5409,0.5527
2025-12-23,CHN,China,Corn,0.273,0.2484,0.503,0.4059,0.2752
2025-12-23,MNG,Mongolia,Wheat,0.0934,0.3833,0.5359,0.5366,0.2644
2025-12-23,MNG,Mongolia,Rice,0.2045,0.7227,0.1648,0.394,0.5825
2025-12-23,MNG,Mongolia,Corn,0.3702,0.3218,0.4123,0.4646,0.6319
2025-12-23,JPN,Japan,Wheat,0.453,0.3258,0.6128,0.3023,0.6137
2025-12-23,JPN,Japan,Rice,0.2037,0.7083,0.1782,0.3868,0.4853
2025-12-23,JPN,Japan,Corn,0.0875,0.5982,0.5394,0.5279,0.6017
2025-12-23,KOR,South Korea,Wheat,0.4175,0.363,0.2624,0.6911,0.3277
